Date,Temperature,Humidity,Pressure,Wind Speed,Rainfall,Weather Condition,Year,Month,Day,DayOfYear,Week,DayOfWeek,IsWeekend,Weather_Condition_Code,Dew_Point,Sin_DayOfYear,Cos_DayOfYear,Temp_Lag1,Temp_Lag7,Temp_Rolling7_Mean,Temp_Rolling30_Mean
2022-03-31,16.77,73.56,1022.25,7.72,0.0,Clear,2022,3,31,90,13,3,0,0,11.482,0.9997451236925734,0.022576263041545485,21.6,17.45,18.342857142857145,15.442
2022-04-01,23.17,58.73,1016.79,6.93,0.0,Clear,2022,4,1,91,13,4,0,0,14.916,0.9999855506507186,0.005375731557583884,16.77,20.35,18.745714285714286,15.779333333333334
2022-04-02,26.25,70.78,1018.14,8.17,0.0,Clear,2022,4,2,92,13,5,1,0,20.406,0.9999300657962057,-0.011826390691832589,23.17,12.52,20.707142857142856,16.206666666666667
2022-04-03,17.97,85.44,1017.39,4.72,0.0,Cloudy,2022,4,3,93,13,6,1,1,15.057999999999998,0.9995786855478958,-0.029025013321975237,26.25,18.36,20.65142857142857,16.517333333333333
2022-04-04,17.94,67.36,1011.54,13.89,3.3074999999999997,Thunderstorm,2022,4,4,94,14,0,0,5,11.412,0.9989315138848577,-0.046215046983708354,17.97,20.58,20.274285714285718,16.8
2022-04-05,24.25,87.22,1017.9,14.99,0.0,Cloudy,2022,4,5,95,14,1,0,1,21.694,0.9979887423155984,-0.06339140486951038,17.94,18.22,21.135714285714283,17.059333333333335
2022-04-06,24.89,76.68,1004.9,3.76,0.0,Cloudy,2022,4,6,96,14,2,0,1,20.226000000000003,0.9967506498213929,-0.08054900421874167,24.25,21.6,21.60571428571429,17.450333333333333
2022-04-07,18.4,86.43,1020.56,14.02,0.0,Cloudy,2022,4,7,97,14,3,0,1,15.686,0.9952176027737294,-0.09768276782171598,24.89,16.77,21.83857142857143,17.541666666666668
2022-04-08,18.97,69.14,1006.99,6.27,0.0,Cloudy,2022,4,8,98,14,4,0,1,12.797999999999998,0.9933900548258936,-0.11478762552212701,18.4,23.17,21.23857142857143,17.715333333333334
2022-04-09,19.65,83.79,1015.77,13.27,0.0,Cloudy,2022,4,9,99,14,5,1,1,16.408,0.9912685467787256,-0.13185851571739118,18.97,26.25,20.295714285714286,17.904999999999998
2022-04-10,16.49,66.54,1009.46,8.75,0.0,Clear,2022,4,10,100,14,6,1,0,9.798,0.9888537064205885,-0.1488903868564548,19.65,17.97,20.084285714285716,17.88566666666667
2022-04-11,18.1,85.23,1017.61,9.14,0.0,Cloudy,2022,4,11,101,15,0,0,1,15.146000000000003,0.986146248341595,-0.16587819893463143,16.49,17.94,20.107142857142858,18.06866666666667
2022-04-12,18.06,78.08,1014.09,8.3,0.0,Cloudy,2022,4,12,102,15,1,0,1,13.675999999999998,0.9831469737221499,-0.1828169249850199,18.1,24.25,19.222857142857144,18.177999999999997
2022-04-13,19.06,81.19,1004.57,15.57,0.0,Cloudy,2022,4,13,103,15,2,0,1,15.297999999999998,0.9798567700958665,-0.1997015525660636,18.06,24.89,18.389999999999997,18.37366666666667
2022-04-14,21.65,62.09,1016.28,5.17,0.0,Clear,2022,4,14,104,15,3,0,0,14.068,0.9762766110869321,-0.21652708524481437,19.06,18.4,18.854285714285712,18.645666666666667
2022-04-15,22.75,64.12,1010.12,11.86,0.0,Clear,2022,4,15,105,15,4,0,0,15.574000000000002,0.9724075561219968,-0.23328854407545518,21.65,18.97,19.39428571428571,18.934
2022-04-16,27.2,75.93,1018.21,14.81,0.0,Cloudy,2022,4,16,106,15,5,1,1,22.386000000000003,0.9682507501166718,-0.2499809690726521,22.75,19.65,20.472857142857144,19.307000000000002
2022-04-17,19.29,66.01,1014.11,12.46,0.0,Clear,2022,4,17,107,15,6,1,0,12.492,0.9638074231367307,-0.26659942067929354,27.2,16.49,20.872857142857146,19.483999999999998
2022-04-18,25.87,75.52,1015.49,25.69,0.0,Cloudy,2022,4,18,108,16,0,0,1,20.974,0.9590788900341131,-0.28313898122818354,19.29,18.1,21.982857142857142,19.688333333333333
2022-04-19,22.28,59.73,1007.91,7.11,0.0,Cloudy,2022,4,19,109,16,1,0,1,14.226,0.9540665500578387,-0.2995947563972602,25.87,18.06,22.585714285714285,19.995
2022-04-20,23.05,81.35,1010.01,13.88,0.0,Cloudy,2022,4,20,110,16,2,0,1,19.32,0.9487718864399473,-0.31596187665790293,22.28,19.06,23.155714285714286,20.244666666666664
2022-04-21,25.6,58.75,1010.41,8.6,0.0,Clear,2022,4,21,111,16,3,0,0,17.35,0.9431964659565866,-0.33223549871590435,23.05,21.65,23.72,20.598999999999997
2022-04-22,20.09,80.46,1019.13,15.72,0.0,Cloudy,2022,4,22,112,16,4,0,1,16.182,0.9373419384643772,-0.3484108069446808,25.6,22.75,23.34,20.561
2022-04-23,25.15,77.65,1023.29,8.99,0.0,Cloudy,2022,4,23,113,16,5,1,1,20.68,0.9312100364121947,-0.3644830148102912,20.09,27.2,23.04714285714286,20.817666666666664
2022-04-24,24.69,64.75,1008.47,7.58,0.0,Clear,2022,4,24,114,16,6,1,0,17.64,0.9248025743285089,-0.38044736628785164,25.15,19.29,23.81857142857143,20.962333333333333
2022-04-25,25.97,76.64,1019.57,16.24,0.0,Cloudy,2022,4,25,115,17,0,0,1,21.298,0.9181214482844364,-0.39629913726891813,24.69,25.87,23.832857142857144,21.410666666666664
2022-04-26,25.56,73.71,1000.15,7.23,1.47,Rainy,2022,4,26,116,17,1,0,3,20.302,0.9111686353326631,-0.41203363695942635,25.97,22.28,24.301428571428573,21.650666666666666
2022-04-27,32.73,60.7,1004.93,4.78,0.0,Cloudy,2022,4,27,117,17,2,0,1,24.869999999999997,0.9039461929224011,-0.42764620926777464,25.56,23.05,25.684285714285714,22.05566666666667
2022-04-28,23.07,62.77,1007.79,7.15,0.0,Cloudy,2022,4,28,118,17,3,0,1,15.624,0.8964562582905575,-0.44313223418263453,32.73,25.6,25.322857142857142,22.217333333333332
2022-04-29,23.64,52.83,1005.34,11.92,0.0,Cloudy,2022,4,29,119,17,4,0,1,14.206,0.8887010478292915,-0.45848712914008766,23.07,20.09,25.830000000000002,22.28533333333333
2022-04-30,23.58,75.99,1003.96,16.88,3.3074999999999997,Rainy,2022,4,30,120,17,5,1,3,18.778,0.8806828564301475,-0.47370635037968,23.64,25.15,25.60571428571428,22.512333333333334
2022-05-01,24.03,56.53,1015.87,9.49,3.3074999999999997,Rainy,2022,5,1,121,17,6,1,3,15.336000000000002,0.8724040568049612,-0.48878539428899265,23.58,24.69,25.51142857142857,22.540999999999997
2022-05-02,24.0,73.15,1012.12,16.33,0.0,Clear,2022,5,2,122,18,0,0,0,18.630000000000003,0.8638670987837349,-0.503719798736334,24.03,25.97,25.229999999999997,22.465999999999998
2022-05-03,30.07,65.32,1014.77,4.9,0.0,Sunny,2022,5,3,123,18,1,0,4,23.134,0.8550745085896932,-0.518505144391157,24.0,25.56,25.874285714285715,22.869333333333334
2022-05-04,31.04,74.06,1016.49,7.39,1.64,Rainy,2022,5,4,124,18,2,0,3,25.852,0.8460288880917339,-0.533137056031809,30.07,32.73,25.632857142857144,23.305999999999997
2022-05-05,24.9,68.55,1014.86,7.93,0.0,Clear,2022,5,5,125,18,3,0,0,18.61,0.8367329140344921,-0.5476112038402312,31.04,23.07,25.89428571428571,23.327666666666666
2022-05-06,24.29,68.7,1017.3,8.57,3.3074999999999997,Rainy,2022,5,6,126,18,4,0,3,18.03,0.8271893372462497,-0.5619233046832195,24.9,23.64,25.987142857142857,23.307666666666666
2022-05-07,28.68,76.24,1012.28,9.37,3.3074999999999997,Rainy,2022,5,7,127,18,5,1,3,23.927999999999997,0.8174009818249189,-0.5760691233798758,24.29,23.58,26.715714285714284,23.650333333333332
2022-05-08,25.63,74.41,1006.03,12.32,3.3074999999999997,Thunderstorm,2022,5,8,128,18,6,1,5,20.512,0.8073707443023492,-0.5900444739548627,28.68,24.03,26.944285714285716,23.872333333333334
2022-05-09,29.65,71.41,1018.9,7.39,0.0,Clear,2022,5,9,129,19,0,0,0,23.932,0.7971015927871943,-0.6038452208771035,25.63,24.0,27.75142857142857,24.205666666666666
2022-05-10,28.49,73.75,1009.19,9.61,3.3074999999999997,Rainy,2022,5,10,130,19,1,0,3,23.24,0.7865965660866021,-0.6174672802835514,29.65,30.07,27.525714285714287,24.605666666666664
2022-05-11,23.21,57.4,1007.9,8.84,0.0,Cloudy,2022,5,11,131,19,2,0,1,14.690000000000001,0.7758587728069828,-0.6309066211876704,28.49,31.04,26.407142857142855,24.776
2022-05-12,33.23,73.31,1010.95,5.95,0.0,Sunny,2022,5,12,132,19,3,0,4,27.891999999999996,0.7648913904341225,-0.6441592666722685,23.21,24.9,27.597142857142853,25.28166666666667
2022-05-13,34.24,71.16,1006.39,8.57,0.0,Cloudy,2022,5,13,133,19,4,0,1,28.472,0.753697664392914,-0.6572212950663319,33.23,24.29,29.018571428571427,25.787666666666667
2022-05-14,26.74,60.12,1010.48,8.46,3.3074999999999997,Thunderstorm,2022,5,14,134,19,5,1,5,18.763999999999996,0.742280907086982,-0.6700888411055113,34.24,28.68,28.741428571428568,25.957333333333334
2022-05-15,27.67,67.19,1014.91,8.38,0.0,Clear,2022,5,15,135,19,6,1,0,21.108,0.7306444969184916,-0.6827580970759147,26.74,25.63,29.032857142857143,26.121333333333332
2022-05-16,30.04,67.58,1014.58,9.15,0.0,Sunny,2022,5,16,136,20,0,0,4,23.555999999999997,0.7187918772884232,-0.6952253139408722,27.67,29.65,29.08857142857143,26.216
2022-05-17,30.4,66.38,1007.05,9.34,0.0,Cloudy,2022,5,17,137,20,1,0,1,23.676,0.7067265555776158,-0.7074868024503348,30.04,28.49,29.361428571428572,26.586333333333332
2022-05-18,31.64,70.19,1009.33,7.43,3.3074999999999997,Rainy,2022,5,18,138,20,2,0,3,25.678,0.6944521021088763,-0.719538934232584,30.4,23.21,30.565714285714282,26.778666666666666
2022-05-19,36.17,77.99,1018.02,16.0,0.0,Cloudy,2022,5,19,139,20,3,0,1,31.768,0.6819721490904629,-0.7313781428679254,31.64,33.23,30.985714285714288,27.241666666666667
2022-05-20,29.37,79.26,1015.57,5.33,0.0,Cloudy,2022,5,20,140,20,4,0,1,25.222,0.6692903895412567,-0.7430009249440493,36.17,34.24,30.29,27.452333333333335
2022-05-21,27.58,56.57,1025.31,6.52,0.0,Clear,2022,5,21,141,20,5,1,0,18.894,0.6564105761979381,-0.7544038410927472,29.37,26.74,30.41,27.518333333333334
2022-05-22,25.91,77.08,1020.19,26.843750000000004,0.0,Cloudy,2022,5,22,142,20,6,1,1,21.326,0.6433365204044917,-0.765583517007675,27.58,27.67,30.15857142857143,27.712333333333333
2022-05-23,28.18,82.56,1019.64,5.66,0.0,Cloudy,2022,5,23,143,21,0,0,1,24.692,0.6300720909843687,-0.7765366444428655,25.91,30.04,29.892857142857142,27.813333333333333
2022-05-24,30.6,71.45,1004.08,4.91,3.3074999999999997,Thunderstorm,2022,5,24,144,21,1,0,5,24.89,0.6166212130956382,-0.7872599821916922,28.18,30.4,29.92142857142857,28.01033333333333
2022-05-25,36.64,74.26,1016.09,12.56,3.3074999999999997,Rainy,2022,5,25,145,21,2,0,3,31.492,0.6029878670694714,-0.7977503570459932,30.6,31.64,30.63571428571429,28.366
2022-05-26,29.42,88.53,1012.27,3.54,3.3074999999999997,Rainy,2022,5,26,146,21,3,0,3,27.126,0.5891760872322963,-0.8080046647350754,36.64,36.17,29.67142857142857,28.494666666666667
2022-05-27,31.98,76.85,1008.9,8.12,3.12,Rainy,2022,5,27,147,21,4,0,3,27.35,0.5751899607119775,-0.8180198708443174,29.42,29.37,30.044285714285714,28.469666666666665
2022-05-28,31.39,69.52,1013.3,23.7,0.0,Sunny,2022,5,28,148,21,5,1,4,25.294,0.5610336262283677,-0.8277930117131022,31.98,27.58,30.58857142857143,28.747000000000003
2022-05-29,35.42,74.66,1017.36,4.5,0.0,Sunny,2022,5,29,149,21,6,1,4,30.352,0.5467112728685939,-0.8373211953118121,31.39,25.91,31.947142857142858,29.139666666666667
2022-05-30,39.88,62.53,1014.02,3.7,3.3074999999999997,Thunderstorm,2022,5,30,150,22,0,0,5,32.386,0.5322271388474397,-0.8466016020976267,35.42,28.18,33.61857142857143,29.683
2022-05-31,30.26,68.06,1007.19,4.6,0.0,Cloudy,2022,5,31,151,22,1,0,1,23.872,0.5175855102531889,-0.8556314858488706,39.88,30.6,33.57000000000001,29.890666666666668
2022-06-01,30.56,64.09,1016.87,13.52,0.0,Sunny,2022,6,1,152,22,2,0,4,23.378,0.5027907197793043,-0.8644081744776648,30.26,36.64,32.70142857142857,30.109333333333336
2022-06-02,35.64,79.69,1007.83,14.97,3.3074999999999997,Rainy,2022,6,2,153,22,3,0,3,31.578,0.4878471454423119,-0.8729290708206411,30.56,29.42,33.589999999999996,30.295
2022-06-03,34.64,56.57,1013.1,7.17,0.0,Sunny,2022,6,3,154,22,4,0,4,25.954,0.47275920928627757,-0.881191653407483,35.64,31.98,33.970000000000006,30.415000000000003
2022-06-04,38.53,77.35,1009.4,12.27,0.0,Cloudy,2022,6,4,155,22,5,1,1,34.0,0.4575313760742512,-0.8891934772070711,34.64,31.39,34.99,30.869333333333334
2022-06-05,34.64,69.75,1010.49,16.87,0.0,Sunny,2022,6,5,156,22,6,1,4,28.59,0.44216815196707204,-0.8969321743510065,38.53,35.42,34.878571428571426,31.214333333333332
2022-06-06,31.77,52.77,1016.83,20.17,0.0,Sunny,2022,6,6,157,23,0,0,4,22.323999999999998,0.42667408318992467,-0.9044054548343001,34.64,39.88,33.720000000000006,31.317333333333334
2022-06-07,34.96,68.2,1005.51,8.08,0.0,Cloudy,2022,6,7,158,23,1,0,1,28.6,0.4110537546870351,-0.9116111071930239,31.77,30.26,34.39142857142857,31.628333333333334
2022-06-08,36.77,42.26,1023.16,3.2,0.0,Sunny,2022,6,8,159,23,2,0,4,25.222,0.3953117887649151,-0.9185469991587165,34.96,30.56,35.278571428571425,31.865666666666666
2022-06-09,35.99,70.06,1000.67,6.24,0.0,Cloudy,2022,6,9,160,23,3,0,1,30.002000000000002,0.37945284372454435,-0.925211078289358,36.77,35.64,35.32857142857143,32.11566666666667
2022-06-10,35.12,73.27,1008.15,7.45,3.3074999999999997,Thunderstorm,2022,6,10,161,23,4,0,5,29.773999999999997,0.36348161248290634,-0.9316013725767187,35.99,34.64,35.39714285714286,32.51266666666667
2022-06-11,37.05,57.14,1013.66,8.03,0.0,Sunny,2022,6,11,162,23,5,1,4,28.477999999999998,0.3474028211842774,-0.9377159910299093,35.12,38.53,35.18571428571428,32.64
2022-06-12,37.51,63.98,1014.88,8.29,3.3074999999999997,Rainy,2022,6,12,163,23,6,1,3,30.305999999999997,0.3312212278016865,-0.9435531242349544,37.05,34.64,35.59571428571429,32.749
2022-06-13,38.32,81.72,1010.65,14.93,0.0,Cloudy,2022,6,13,164,24,0,0,1,34.664,0.31494162072895193,-0.9491110448902284,37.51,31.77,36.53142857142857,33.135
2022-06-14,36.1,58.67,1011.24,16.01,0.0,Sunny,2022,6,14,165,24,1,0,4,27.834000000000003,0.2985688173637202,-0.9543881083175908,38.32,34.96,36.69428571428572,33.416000000000004
2022-06-15,33.61,54.88,1014.42,8.35,0.0,Sunny,2022,6,15,166,24,2,0,4,24.586,0.2821076626819194,-0.9593827529490743,36.1,36.77,36.24285714285714,33.535000000000004
2022-06-16,34.73,79.51,1010.4,14.8,1.86,Rainy,2022,6,16,167,24,3,0,3,30.631999999999998,0.26556302780405594,-0.9640935007889755,33.61,35.99,36.06285714285714,33.67933333333334
2022-06-17,38.24,81.86,1019.62,10.6,0.0,Cloudy,2022,6,17,168,24,4,0,1,34.612,0.24893980855376657,-0.9685189578512204,34.73,35.12,36.50857142857143,33.89933333333333
2022-06-18,31.87,66.73,1017.26,9.29,0.0,Sunny,2022,6,18,169,24,5,1,4,25.216,0.23224292400907015,-0.9726578145718654,38.24,37.05,35.76857142857143,33.756
2022-06-19,35.77,74.08,1016.87,13.57,0.0,Sunny,2022,6,19,170,24,6,1,4,30.586000000000002,0.21547731504673012,-0.976508846196619,31.87,37.51,35.52,33.96933333333333
2022-06-20,33.44,79.01,1006.19,9.32,2.81,Rainy,2022,6,20,171,25,0,0,3,29.241999999999997,0.19864794288017112,-0.9800709131432666,35.77,38.32,34.82285714285714,34.16466666666667
2022-06-21,34.89,57.15,1011.29,22.78,0.0,Sunny,2022,6,21,172,25,1,0,4,26.32,0.18175978759137534,-0.9833429613388902,33.44,36.1,34.65,34.464000000000006
2022-06-22,38.98,56.86,1009.35,4.72,0.0,Sunny,2022,6,22,173,25,2,0,4,30.351999999999997,0.16481784665719793,-0.9863240225317866,34.89,33.61,35.417142857142856,34.824
2022-06-23,35.6,76.39,1005.63,7.16,0.0,Cloudy,2022,6,23,174,25,3,0,1,30.878,0.14782713347053048,-0.9890132145779883,38.98,34.73,35.54142857142857,34.99066666666667
2022-06-24,35.22,81.2,1013.88,8.53,0.0,Cloudy,2022,6,24,175,25,4,0,1,31.46,0.13079267585675922,-0.9914097417023038,35.6,38.24,35.11,34.943333333333335
2022-06-25,30.81,73.06,1009.15,11.0,3.3074999999999997,Thunderstorm,2022,6,25,176,25,5,1,5,25.421999999999997,0.11371951458594969,-0.9935128947338007,35.22,31.87,34.95857142857143,34.98966666666667
2022-06-26,37.63,53.86,1015.29,15.97,0.0,Sunny,2022,6,26,177,25,6,1,4,28.402,0.0966127018812031,-0.9953220513156602,30.81,35.77,35.22428571428571,35.178000000000004
2022-06-27,37.38,82.7,1004.97,8.93,3.3074999999999997,Thunderstorm,2022,6,27,178,26,0,0,5,33.92,0.07947729992362097,-0.9968366760893436,37.63,33.44,35.787142857142854,35.37766666666666
2022-06-28,42.31,54.07,1020.97,4.76,0.0,Sunny,2022,6,28,179,26,1,0,4,33.124,0.062318379354325076,-0.998056320853012,37.38,34.89,36.847142857142856,35.60733333333333
2022-06-29,34.47,61.52,1006.45,13.19,0.0,Cloudy,2022,6,29,180,26,2,0,1,26.774,0.04514101777397193,-0.9989806246941579,42.31,38.98,36.20285714285714,35.427
2022-06-30,36.22,67.07,1012.88,12.68,0.0,Sunny,2022,6,30,181,26,3,0,4,29.633999999999997,0.02795029824021032,-0.999609314096404,34.47,35.6,36.29142857142857,35.62566666666667
2022-07-01,36.38,79.08,1016.29,3.77,0.0,Cloudy,2022,7,1,182,26,4,0,1,32.196000000000005,0.01075130776352193,-0.9999422030204416,36.22,35.22,36.457142857142856,35.81966666666667
2022-07-02,40.69,69.06,1007.47,9.01,0.0,Cloudy,2022,7,2,183,26,5,1,1,34.501999999999995,-0.00645086419810515,-0.9999791929590823,36.38,30.81,37.86857142857143,35.98799999999999
2022-07-03,35.38,68.38,1016.81,4.41,0.0,Sunny,2022,7,3,184,26,6,1,4,29.056,-0.023651127245231586,-0.9997202729664083,40.69,37.63,37.54714285714285,36.01266666666667
2022-07-04,36.63,67.99,1004.13,6.69,1.5,Rainy,2022,7,4,185,27,0,0,3,30.228,-0.04084439154329611,-0.9991655196610109,35.38,37.38,37.440000000000005,35.949333333333335
2022-07-05,37.73,63.02,1020.05,6.01,0.0,Sunny,2022,7,5,186,27,1,0,4,30.333999999999996,-0.05802556932878035,-0.9983150972033183,36.63,42.31,36.785714285714285,36.05233333333333
2022-07-06,36.42,69.09,1011.62,12.99,0.0,Sunny,2022,7,6,187,27,2,0,4,30.238000000000003,-0.07518957641475855,-0.9971692572470178,37.73,34.47,37.06428571428571,36.20733333333333
2022-07-07,34.43,39.6,1008.26,9.51,0.0,Sunny,2022,7,7,188,27,3,0,4,22.35,-0.09233133369539122,-0.9957283388645872,36.42,36.22,36.80857142857143,36.18966666666667
2022-07-08,36.51,60.48,1009.73,5.06,0.0,Sunny,2022,7,8,189,27,4,0,4,28.605999999999998,-0.10944576864891556,-0.993992768446958,34.43,36.38,36.82714285714286,36.181000000000004
2022-07-09,39.35,63.87,1015.95,13.41,0.0,Sunny,2022,7,9,190,27,5,1,4,32.124,-0.12652781683868314,-0.9919630595773397,36.51,40.69,36.63571428571429,36.293
2022-07-10,32.66,54.63,1008.59,4.73,0.0,Sunny,2022,7,10,191,27,6,1,4,23.586,-0.1435724234118113,-0.9896398128792412,39.35,35.38,36.247142857142855,36.211
2022-07-11,36.39,67.39,1007.05,10.47,0.0,Cloudy,2022,7,11,192,28,0,0,1,29.868000000000002,-0.16057454459499376,-0.9870237158387383,32.66,36.63,36.212857142857146,36.18899999999999
2022-07-12,33.74,63.34,1010.61,6.26,0.0,Sunny,2022,7,12,193,28,1,0,4,26.408,-0.17752914918703497,-0.984115542601034,36.39,37.73,35.642857142857146,36.063333333333325
2022-07-13,39.81,78.69,1003.97,7.66,3.3074999999999997,Thunderstorm,2022,7,13,194,28,2,0,5,35.548,-0.19443122004766195,-0.9809161537413774,33.74,36.42,36.12714285714286,36.11300000000001
2022-07-14,31.12,82.95,1023.26,11.32,0.0,Cloudy,2022,7,14,195,28,3,0,1,27.71,-0.2112757555821793,-0.9774264960104055,39.81,34.43,35.65428571428571,35.946999999999996
2022-07-15,34.21,60.39,1008.47,11.41,0.0,Sunny,2022,7,15,196,28,4,0,4,26.288,-0.2280577712215198,-0.9736476020539838,31.12,36.51,35.325714285714284,35.967
2022-07-16,37.21,61.44,1016.41,16.47,0.0,Sunny,2022,7,16,197,28,5,1,4,29.498,-0.24477230089725957,-0.9695805901076308,34.21,39.35,35.02,36.04966666666667
2022-07-17,41.0,59.56,1012.11,8.7,0.0,Sunny,2022,7,17,198,28,6,1,4,32.912,-0.2614143985111562,-0.965226663665613,37.21,32.66,36.21142857142858,36.141666666666666
2022-07-18,35.77,59.44,1005.73,10.36,0.0,Cloudy,2022,7,18,199,29,0,0,1,27.658,-0.2779791393987801,-0.9605871111248129,41.0,36.39,36.12285714285714,36.27166666666667
2022-07-19,34.19,67.02,1011.84,7.41,0.0,Sunny,2022,7,19,200,29,1,0,4,27.593999999999998,-0.2944616217868012,-0.9556633054034704,35.77,33.74,36.18714285714286,36.21900000000001
2022-07-20,41.97,52.04,1015.41,9.8,0.0,Sunny,2022,7,20,201,29,2,0,4,32.378,-0.3108569682435036,-0.9504567035349151,34.19,39.81,36.49571428571429,36.50333333333334
2022-07-21,31.3,55.78,1011.18,11.0,2.8,Rainy,2022,7,21,202,29,3,0,3,22.456000000000003,-0.3271603271220951,-0.9449688462364056,41.97,31.12,36.52142857142857,36.38366666666666
2022-07-22,28.87,75.02,1019.83,8.63,0.0,Cloudy,2022,7,22,203,29,4,0,1,23.874000000000002,-0.34336687399638804,-0.939201357453208,31.3,34.21,35.75857142857143,36.04666666666666
2022-07-23,37.28,69.2,1017.54,4.01,0.0,Sunny,2022,7,23,204,29,5,1,4,31.12,-0.3594718130884232,-0.9331559438780432,28.87,37.21,35.76857142857143,36.102666666666664
2022-07-24,34.23,57.0,1017.38,10.48,0.0,Sunny,2022,7,24,205,29,6,1,4,25.629999999999995,-0.3754703786876202,-0.9268343944460494,37.28,41.0,34.801428571428566,36.06966666666666
2022-07-25,32.54,75.18,1009.36,10.63,0.0,Cloudy,2022,7,25,206,30,0,0,1,27.576,-0.3913578365610259,-0.9202385798054075,34.23,35.77,34.339999999999996,36.12733333333333
2022-07-26,38.03,56.06,1004.82,6.65,0.0,Cloudy,2022,7,26,207,30,1,0,1,29.242,-0.4071294853542516,-0.9133704517637858,32.54,34.19,34.888571428571424,36.14066666666667
2022-07-27,36.49,65.99,1007.84,5.06,0.0,Cloudy,2022,7,27,208,30,2,0,1,29.688000000000002,-0.4227806579826773,-0.9062320427107697,38.03,41.97,34.105714285714285,36.111000000000004
2022-07-28,33.86,73.5,1013.1,17.53,0.0,Sunny,2022,7,28,209,30,3,0,4,28.56,-0.4383067230125192,-0.898825465016444,36.49,31.3,34.471428571428575,35.82933333333334
2022-07-29,31.51,66.61,1015.55,11.26,0.0,Sunny,2022,7,29,210,30,4,0,4,24.832,-0.45370308603134424,-0.8911529104063088,33.86,28.87,34.848571428571425,35.73066666666667
2022-07-30,38.34,66.71,998.22,8.14,0.0,Cloudy,2022,7,30,211,30,5,1,1,31.682000000000002,-0.46896519100763184,-0.8832166493127127,31.51,37.28,35.0,35.80133333333333
2022-07-31,37.57,57.54,1011.32,5.41,0.0,Sunny,2022,7,31,212,30,6,1,4,29.078,-0.48408852163897587,-0.8750190302029955,38.34,34.23,35.47714285714286,35.841
2022-08-01,35.1,62.47,1012.68,6.24,0.0,Sunny,2022,8,1,213,31,0,0,4,27.594,-0.4990686026885319,-0.8665624788845385,37.57,32.54,35.84285714285715,35.65466666666667
2022-08-02,41.26,58.06,1009.15,16.22,0.0,Sunny,2022,8,2,214,31,1,0,4,32.872,-0.5139010013093103,-0.8578494977869301,35.1,38.03,36.30428571428571,35.85066666666667
2022-08-03,31.85,59.24,1019.97,9.6,0.0,Sunny,2022,8,3,215,31,2,0,4,23.698,-0.5285813283559292,-0.8488826652214553,41.26,36.49,35.64142857142857,35.691333333333326
2022-08-04,30.32,73.59,1014.98,7.04,0.0,Sunny,2022,8,4,216,31,3,0,4,25.038,-0.5431052396834317,-0.8396646346181327,31.85,33.86,35.135714285714286,35.44433333333334
2022-08-05,32.9,50.48,1019.93,11.35,0.0,Sunny,2022,8,5,217,31,4,0,4,22.996,-0.5574684374327892,-0.8301981337405212,30.32,31.51,35.33428571428571,35.327
2022-08-06,34.88,59.67,1010.47,6.26,3.3074999999999997,Thunderstorm,2022,8,6,218,31,5,1,5,26.814000000000004,-0.5716666713027052,-0.8204859638785327,32.9,38.34,34.839999999999996,35.342
2022-08-07,35.72,61.15,1017.27,17.73,0.0,Sunny,2022,8,7,219,31,6,1,4,27.95,-0.5856957398073508,-0.8105309990194823,34.88,37.57,34.575714285714284,35.315666666666665
2022-08-08,34.07,62.59,1021.7,16.59,0.0,Sunny,2022,8,8,220,32,0,0,4,26.588,-0.5995514915196489,-0.8003361849976323,35.72,35.1,34.42857142857143,35.13966666666667
2022-08-09,35.88,61.47,1019.49,7.32,0.0,Sunny,2022,8,9,221,32,1,0,4,28.174000000000003,-0.6132298262997502,-0.7899045386224707,34.07,41.26,33.660000000000004,35.247
2022-08-10,30.64,66.93,1005.85,6.8,3.3074999999999997,Rainy,2022,8,10,222,32,2,0,3,24.026000000000003,-0.6267266965083301,-0.7792391467859886,35.88,31.85,33.48714285714286,35.05533333333334
2022-08-11,39.16,66.38,1009.6,2.78,0.0,Sunny,2022,8,11,223,32,3,0,4,32.43599999999999,-0.6400381082043503,-0.7683431655492202,30.64,30.32,34.75,35.236
2022-08-12,34.17,73.83,1009.8,4.63,0.0,Sunny,2022,8,12,224,32,4,0,4,28.936,-0.65316012232693,-0.7572198192083127,39.16,32.9,34.931428571428576,35.048
2022-08-13,37.9,55.97,1014.25,4.94,0.0,Sunny,2022,8,13,225,32,5,1,4,29.093999999999998,-0.666088855860977,-0.7458723993404063,34.17,34.88,35.362857142857145,35.274
2022-08-14,35.3,52.26,1015.82,9.59,0.0,Sunny,2022,8,14,226,32,6,1,4,25.751999999999995,-0.6788204829862355,-0.734304263829602,37.9,35.72,35.30285714285714,35.31033333333333
2022-08-15,35.55,53.69,1006.63,7.79,0.0,Cloudy,2022,8,15,227,33,0,0,1,26.287999999999997,-0.6913512362094071,-0.722518835873311,35.3,34.07,35.51428571428572,35.254999999999995
2022-08-16,35.78,59.08,1012.04,4.93,0.0,Sunny,2022,8,16,228,33,1,0,4,27.596,-0.7036774074790128,-0.7105196029692745,35.55,35.88,35.5,35.081
2022-08-17,35.27,60.79,999.59,7.95,1.7,Rainy,2022,8,17,229,33,2,0,3,27.428000000000004,-0.7157953492826642,-0.6983101158835584,35.78,30.64,36.16142857142857,35.06433333333334
